2018,MO,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2018,MO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"381,631"
2018,MO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2018,MO,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2018,MO,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"16,272,148"
2018,MO,"Electric Generators, Independent Power Producers",Petroleum (Barrels),0
2018,MO,"Electric Generators, Electric Utilities",Coal (Short Tons),"36,975,709"
2018,MO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"39,574,667"
2018,MO,"Electric Generators, Electric Utilities",Petroleum (Barrels),"223,303"
2018,MS,Total Electric Power Industry,Coal (Short Tons),"4,505,890"
2018,MS,Total Electric Power Industry,Natural Gas (Mcf),"368,214,060"
2018,MS,Total Electric Power Industry,Petroleum (Barrels),"49,925"
2018,MS,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2018,MS,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"2,677,509"
2018,MS,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"2,967"
2018,MS,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"39,842"
2018,MS,"Electric Generators, Independent Power Producers",Coal (Short Tons),"2,995,970"
2018,MS,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"34,009,214"
2018,MS,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,509,920"
2018,MS,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"331,487,495"
2018,MS,"Electric Generators, Electric Utilities",Petroleum (Barrels),"46,958"
2018,MT,Total Electric Power Industry,Coal (Short Tons),"8,738,489"
2018,MT,Total Electric Power Industry,Natural Gas (Mcf),"5,152,544"
2018,MT,Total Electric Power Industry,Other Gases (Billion Btu),129
2018,MT,Total Electric Power Industry,Petroleum (Barrels),"806,709"
2018,MT,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"5,337"
2018,MT,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"23,510"
2018,MT,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0
2018,MT,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2018,MT,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),129
2018,MT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"771,980"
2018,MT,"Electric Generators, Independent Power Producers",Coal (Short Tons),"8,499,834"
2018,MT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"1,175,925"
2018,MT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"33,418"
2018,MT,"Electric Generators, Electric Utilities",Coal (Short Tons),"233,318"
2018,MT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,953,109"
2018,MT,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,311"
2018,NC,Total Electric Power Industry,Coal (Short Tons),"12,563,862"
2018,NC,Total Electric Power Industry,Natural Gas (Mcf),"331,803,521"
2018,NC,Total Electric Power Industry,Petroleum (Barrels),"1,230,817"
2018,NC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"27,503"
2018,NC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"710,534"
2018,NC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"20,984"
2018,NC,"Combined Heat and Power, Commercial Power",Coal (Short Tons),"10,597"
2018,NC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"974,161"
2018,NC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"4,700"
2018,NC,"Combined Heat and Power, Electric Power",Coal (Short Tons),"24,053"
2018,NC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),440
2018,NC,"Electric Generators, Independent Power Producers",Coal (Short Tons),"21,739"
2018,NC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"49,428,155"
2018,NC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"76,763"
2018,NC,"Electric Generators, Electric Utilities",Coal (Short Tons),"12,479,970"
2018,NC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"280,690,671"
2018,NC,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,127,930"
2018,ND,Total Electric Power Industry,Coal (Short Tons),"22,457,155"
2018,ND,Total Electric Power Industry,Natural Gas (Mcf),"9,615,122"
2018,ND,Total Electric Power Industry,Other Gases (Billion Btu),684
2018,ND,Total Electric Power Industry,Petroleum (Barrels),"74,294"
2018,ND,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"33,869"
2018,ND,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"135,840"
2018,ND,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),684
2018,ND,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2018,ND,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),106
2018,ND,"Electric Generators, Electric Utilities",Coal (Short Tons),"22,423,286"
2018,ND,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"9,479,282"
2018,ND,"Electric Generators, Electric Utilities",Petroleum (Barrels),"74,188"
2018,NE,Total Electric Power Industry,Coal (Short Tons),"14,833,537"
2018,NE,Total Electric Power Industry,Natural Gas (Mcf),"9,230,230"
2018,NE,Total Electric Power Industry,Petroleum (Barrels),"34,314"
2018,NE,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"390,555"
2018,NE,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),0
2018,NE,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"34,325"
2018,NE,"Electric Generators, Electric Utilities",Coal (Short Tons),"14,442,982"
2018,NE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"9,195,905"
2018,NE,"Electric Generators, Electric Utilities",Petroleum (Barrels),"34,314"
2018,NH,Total Electric Power Industry,Coal (Short Tons),"293,754"
2018,NH,Total Electric Power Industry,Natural Gas (Mcf),"21,790,363"
2018,NH,Total Electric Power Industry,Petroleum (Barrels),"297,964"
2018,NH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"195,065"
2018,NH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2018,NH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"32,173"
2018,NH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"14,845"
2018,NH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"21,162,743"
2018,NH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"82,428"
2018,NH,"Electric Generators, Electric Utilities",Coal (Short Tons),"293,754"
2018,NH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"400,382"
2018,NH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"200,691"
2018,NJ,Total Electric Power Industry,Coal (Short Tons),"503,832"
2018,NJ,Total Electric Power Industry,Natural Gas (Mcf),"270,278,699"
2018,NJ,Total Electric Power Industry,Other Gases (Billion Btu),"1,097"
2018,NJ,Total Electric Power Industry,Petroleum (Barrels),"503,151"
2018,NJ,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"2,062,612"
2018,NJ,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),"1,097"
2018,NJ,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"34,700"
2018,NJ,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"1,093,851"
2018,NJ,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"4,273"
2018,NJ,"Combined Heat and Power, Electric Power",Coal (Short Tons),"497,349"
2018,NJ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"33,452,479"
2018,NJ,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"77,555"
2018,NJ,"Electric Generators, Independent Power Producers",Coal (Short Tons),"6,483"
2018,NJ,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"232,067,920"
2018,NJ,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"380,481"
2018,NJ,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2018,NJ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,601,837"
2018,NJ,"Electric Generators, Electric Utilities",Petroleum (Barrels),"6,142"
2018,NM,Total Electric Power Industry,Coal (Short Tons),"7,261,657"
2018,NM,Total Electric Power Industry,Geothermal (Billion Btu),120
2018,NM,Total Electric Power Industry,Natural Gas (Mcf),"99,161,405"
2018,NM,Total Electric Power Industry,Petroleum (Barrels),"41,742"
2018,NM,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"281,537"
2018,NM,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2018,NM,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"509,487"
2018,NM,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"259,001"
2018,NM,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),120
2018,NM,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"30,945,690"
2018,NM,"Electric Generators, Electric Utilities",Coal (Short Tons),"7,261,657"
2018,NM,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"67,165,690"
2018,NM,"Electric Generators, Electric Utilities",Petroleum (Barrels),"41,742"
2018,NV,Total Electric Power Industry,Coal (Short Tons),"1,411,665"
2018,NV,Total Electric Power Industry,Geothermal (Billion Btu),"31,518"
2018,NV,Total Electric Power Industry,Natural Gas (Mcf),"198,626,891"
2018,NV,Total Electric Power Industry,Other Gases (Billion Btu),0
2018,NV,Total Electric Power Industry,Petroleum (Barrels),"21,351"
2018,NV,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"2,799,695"
2018,NV,"Combined Heat and Power, Commercial Power",Geothermal (Billion Btu),304
2018,NV,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"257,935"
2018,NV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"15,092,376"
2018,NV,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),0
2018,NV,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2018,NV,"Electric Generators, Independent Power Producers",Coal (Short Tons),"595,615"
2018,NV,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),"31,213"
2018,NV,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"36,397"
2018,NV,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"5,470"
2018,NV,"Electric Generators, Electric Utilities",Coal (Short Tons),"816,050"
2018,NV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"180,440,488"
2018,NV,"Electric Generators, Electric Utilities",Petroleum (Barrels),"15,881"
2018,NY,Total Electric Power Industry,Coal (Short Tons),"275,502"
2018,NY,Total Electric Power Industry,Natural Gas (Mcf),"401,222,520"
2018,NY,Total Electric Power Industry,Other Gases (Billion Btu),0
2018,NY,Total Electric Power Industry,Petroleum (Barrels),"2,596,271"
2018,NY,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"3,564"
2018,NY,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"4,176,262"
2018,NY,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),0
2018,NY,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"35,005"
2018,NY,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2018,NY,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"6,304,631"
2018,NY,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"19,676"
2018,NY,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"85,731,095"
2018,NY,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"89,286"
2018,NY,"Electric Generators, Independent Power Producers",Coal (Short Tons),"271,938"
2018,NY,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"210,330,008"
2018,NY,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"1,395,517"
2018,NY,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2018,NY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"94,680,524"
2018,NY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"1,056,787"
2018,OH,Total Electric Power Industry,Coal (Short Tons),"25,122,057"
2018,OH,Total Electric Power Industry,Natural Gas (Mcf),"322,523,778"
2018,OH,Total Electric Power Industry,Other Gases (Billion Btu),"3,778"
2018,OH,Total Electric Power Industry,Petroleum (Barrels),"3,204,828"
2018,OH,"Combined Heat and Power, Industrial Power",Coal (Short Tons),961
2018,OH,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"1,063,762"
2018,OH,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),971
2018,OH,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"9,357"
2018,OH,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2018,OH,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"1,218,105"
2018,OH,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),926
2018,OH,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2018,OH,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"784,318"
2018,OH,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),"2,807"
2018,OH,"Electric Generators, Independent Power Producers",Coal (Short Tons),"20,912,249"
2018,OH,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"247,164,281"
2018,OH,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"3,128,241"
2018,OH,"Electric Generators, Electric Utilities",Coal (Short Tons),"4,208,847"
2018,OH,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"72,293,312"
2018,OH,"Electric Generators, Electric Utilities",Petroleum (Barrels),"66,304"
2018,OK,Total Electric Power Industry,Coal (Short Tons),"9,655,526"
2018,OK,Total Electric Power Industry,Natural Gas (Mcf),"320,292,847"
2018,OK,Total Electric Power Industry,Petroleum (Barrels),"32,707"
2018,OK,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"114,287"
2018,OK,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"3,165,832"
2018,OK,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"1,695"
2018,OK,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),78
2018,OK,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2018,OK,"Combined Heat and Power, Electric Power",Coal (Short Tons),"1,193,392"
2018,OK,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"965,154"
2018,OK,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"110,517,359"
2018,OK,"Electric Generators, Electric Utilities",Coal (Short Tons),"8,347,847"
2018,OK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"205,644,424"
2018,OK,"Electric Generators, Electric Utilities",Petroleum (Barrels),"31,012"
2018,OR,Total Electric Power Industry,Coal (Short Tons),"897,821"
2018,OR,Total Electric Power Industry,Geothermal (Billion Btu),"1,604"
2018,OR,Total Electric Power Industry,Natural Gas (Mcf),"123,000,411"
2018,OR,Total Electric Power Industry,Petroleum (Barrels),"8,630"
2018,OR,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"442,437"
2018,OR,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2018,OR,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"211,235"
2018,OR,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),14
2018,OR,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"35,787,009"
2018,OR,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),"1,604"
2018,OR,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"25,624,925"
2018,OR,"Electric Generators, Electric Utilities",Coal (Short Tons),"897,821"
2018,OR,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),0
2018,OR,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"60,934,805"
2018,OR,"Electric Generators, Electric Utilities",Petroleum (Barrels),"8,616"
2018,PA,Total Electric Power Industry,Coal (Short Tons),"23,334,161"
2018,PA,Total Electric Power Industry,Natural Gas (Mcf),"539,275,729"
2018,PA,Total Electric Power Industry,Other Gases (Billion Btu),"2,818"
2018,PA,Total Electric Power Industry,Petroleum (Barrels),"1,465,637"
2018,PA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"35,061"
2018,PA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"8,410,180"
2018,PA,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),"2,808"
2018,PA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"87,184"
2018,PA,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2018,PA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"669,557"
2018,PA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"12,194"
2018,PA,"Combined Heat and Power, Electric Power",Coal (Short Tons),"4,547,455"
2018,PA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"34,285,915"
2018,PA,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),10
2018,PA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"206,821"
2018,PA,"Electric Generators, Independent Power Producers",Coal (Short Tons),"18,751,645"
2018,PA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"495,848,022"
2018,PA,"Electric Generators, Independent Power Producers",Other Gases (Billion Btu),0
2018,PA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"1,156,764"
2018,PA,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2018,PA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"62,055"
2018,PA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,674"
2018,RI,Total Electric Power Industry,Coal (Short Tons),0
2018,RI,Total Electric Power Industry,Natural Gas (Mcf),"58,934,282"
2018,RI,Total Electric Power Industry,Petroleum (Barrels),"114,924"
2018,RI,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"1,439,660"
2018,RI,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),75
2018,RI,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"234,297"
2018,RI,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"1,543"
2018,RI,"Electric Generators, Independent Power Producers",Coal (Short Tons),0
2018,RI,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"57,260,325"
2018,RI,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"113,190"
2018,RI,"Electric Generators, Electric Utilities",Petroleum (Barrels),116
2018,SC,Total Electric Power Industry,Coal (Short Tons),"8,144,489"
2018,SC,Total Electric Power Industry,Natural Gas (Mcf),"169,642,199"
2018,SC,Total Electric Power Industry,Petroleum (Barrels),"608,672"
2018,SC,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"3,236"
2018,SC,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"807,205"
2018,SC,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"12,061"
2018,SC,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"1,968"
2018,SC,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),118
2018,SC,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"3,906,782"
2018,SC,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"2,360"
2018,SC,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"21,797,390"
2018,SC,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"8,524"
2018,SC,"Electric Generators, Electric Utilities",Coal (Short Tons),"8,141,253"
2018,SC,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"143,128,854"
2018,SC,"Electric Generators, Electric Utilities",Petroleum (Barrels),"585,609"
2018,SD,Total Electric Power Industry,Coal (Short Tons),"1,452,508"
2018,SD,Total Electric Power Industry,Natural Gas (Mcf),"9,099,084"
2018,SD,Total Electric Power Industry,Petroleum (Barrels),"19,706"
2018,SD,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),47
2018,SD,"Electric Generators, Independent Power Producers",Petroleum (Barrels),40
2018,SD,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,452,508"
2018,SD,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"9,099,084"
2018,SD,"Electric Generators, Electric Utilities",Petroleum (Barrels),"19,619"
2018,TN,Total Electric Power Industry,Coal (Short Tons),"10,496,157"
2018,TN,Total Electric Power Industry,Natural Gas (Mcf),"107,273,042"
2018,TN,Total Electric Power Industry,Other Gases (Billion Btu),61
2018,TN,Total Electric Power Industry,Petroleum (Barrels),"227,601"
2018,TN,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"137,316"
2018,TN,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"3,142,194"
2018,TN,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),61
2018,TN,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"2,038"
2018,TN,"Combined Heat and Power, Commercial Power",Coal (Short Tons),0
2018,TN,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"1,039,532"
2018,TN,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2018,TN,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"136,412"
2018,TN,"Electric Generators, Independent Power Producers",Petroleum (Barrels),488
2018,TN,"Electric Generators, Electric Utilities",Coal (Short Tons),"10,358,841"
2018,TN,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"102,954,904"
2018,TN,"Electric Generators, Electric Utilities",Petroleum (Barrels),"225,075"
2018,TX,Total Electric Power Industry,Coal (Short Tons),"75,899,022"
2018,TX,Total Electric Power Industry,Natural Gas (Mcf),"1,725,821,547"
2018,TX,Total Electric Power Industry,Other Gases (Billion Btu),"15,917"
2018,TX,Total Electric Power Industry,Petroleum (Barrels),"319,975"
2018,TX,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"239,743,858"
2018,TX,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),"9,006"
2018,TX,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"208,408"
2018,TX,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"3,057,867"
2018,TX,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"1,238"
2018,TX,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"235,965,528"
2018,TX,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),"6,910"
2018,TX,"Electric Generators, Independent Power Producers",Coal (Short Tons),"44,326,613"
2018,TX,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"848,331,837"
2018,TX,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"36,750"
2018,TX,"Electric Generators, Electric Utilities",Coal (Short Tons),"31,572,409"
2018,TX,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"398,722,457"
2018,TX,"Electric Generators, Electric Utilities",Petroleum (Barrels),"73,579"
2018,US-Total,Total Electric Power Industry,Coal (Short Tons),"636,213,440"
2018,US-Total,Total Electric Power Industry,Geothermal (Billion Btu),"145,365"
2018,US-Total,Total Electric Power Industry,Natural Gas (Mcf),"10,833,042,827"
2018,US-Total,Total Electric Power Industry,Other Gases (Billion Btu),"78,757"
2018,US-Total,Total Electric Power Industry,Petroleum (Barrels),"46,727,473"
2018,US-Total,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"2,533,593"
2018,US-Total,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"565,276,018"
2018,US-Total,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),"57,277"
2018,US-Total,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"1,418,046"
2018,US-Total,"Combined Heat and Power, Commercial Power",Coal (Short Tons),"86,900"
2018,US-Total,"Combined Heat and Power, Commercial Power",Geothermal (Billion Btu),304
2018,US-Total,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"52,650,422"
2018,US-Total,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"279,426"
2018,US-Total,"Combined Heat and Power, Electric Power",Coal (Short Tons),"10,283,280"
2018,US-Total,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"772,163,855"
2018,US-Total,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),"19,686"
2018,US-Total,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"3,074,837"
2018,US-Total,"Electric Generators, Independent Power Producers",Coal (Short Tons),"149,692,567"
2018,US-Total,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),"135,872"
2018,US-Total,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"3,891,771,394"
2018,US-Total,"Electric Generators, Independent Power Producers",Other Gases (Billion Btu),0
2018,US-Total,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"9,910,437"
2018,US-Total,"Electric Generators, Electric Utilities",Coal (Short Tons),"473,617,100"
2018,US-Total,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),"9,188"
2018,US-Total,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"5,551,181,138"
2018,US-Total,"Electric Generators, Electric Utilities",Other Gases (Billion Btu),"1,794"
2018,US-Total,"Electric Generators, Electric Utilities",Petroleum (Barrels),"32,044,727"
2018,UT,Total Electric Power Industry,Coal (Short Tons),"12,331,680"
2018,UT,Total Electric Power Industry,Geothermal (Billion Btu),"4,058"
2018,UT,Total Electric Power Industry,Natural Gas (Mcf),"66,843,824"
2018,UT,Total Electric Power Industry,Other Gases (Billion Btu),74
2018,UT,Total Electric Power Industry,Petroleum (Barrels),"63,811"
2018,UT,"Combined Heat and Power, Industrial Power",Coal (Short Tons),0
2018,UT,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"5,063,247"
2018,UT,"Combined Heat and Power, Industrial Power",Other Gases (Billion Btu),74
2018,UT,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),0
2018,UT,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"619,389"
2018,UT,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),0
2018,UT,"Electric Generators, Independent Power Producers",Coal (Short Tons),"404,793"
2018,UT,"Electric Generators, Independent Power Producers",Geothermal (Billion Btu),"2,027"
2018,UT,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"540,827"
2018,UT,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"2,267"
2018,UT,"Electric Generators, Electric Utilities",Coal (Short Tons),"11,926,887"
2018,UT,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),"2,031"
2018,UT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"60,620,361"
2018,UT,"Electric Generators, Electric Utilities",Petroleum (Barrels),"61,544"
2018,VA,Total Electric Power Industry,Coal (Short Tons),"4,564,532"
2018,VA,Total Electric Power Industry,Natural Gas (Mcf),"364,054,581"
2018,VA,Total Electric Power Industry,Petroleum (Barrels),"1,743,622"
2018,VA,"Combined Heat and Power, Industrial Power",Coal (Short Tons),"79,175"
2018,VA,"Combined Heat and Power, Industrial Power",Natural Gas (Mcf),"7,512,062"
2018,VA,"Combined Heat and Power, Industrial Power",Petroleum (Barrels),"6,049"
2018,VA,"Combined Heat and Power, Commercial Power",Coal (Short Tons),"1,168"
2018,VA,"Combined Heat and Power, Commercial Power",Natural Gas (Mcf),"78,991"
2018,VA,"Combined Heat and Power, Commercial Power",Petroleum (Barrels),"153,805"
2018,VA,"Combined Heat and Power, Electric Power",Coal (Short Tons),"37,147"
2018,VA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"11,932,911"
2018,VA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"64,728"
2018,VA,"Electric Generators, Independent Power Producers",Coal (Short Tons),"246,651"
2018,VA,"Electric Generators, Independent Power Producers",Natural Gas (Mcf),"117,152,785"
2018,VA,"Electric Generators, Independent Power Producers",Petroleum (Barrels),"294,002"
2018,VA,"Electric Generators, Electric Utilities",Coal (Short Tons),"4,200,391"
